"Data for the dispersion of leaky mode in HCF as per Zeisberger, 
Analytic model for the complex effective index of the leaky modes of tube-type 
anti-resonant hollow core fibers, 2017.

Parameters:
Name of mode: HE_1,1,
Min wavelength: 0.3 [um],
Max wavelength: 1.7999999999999998 [um],
Number of points: 10000,
n_g: fused silica,
Core radius, R: 20.0 [um],
Capillary thickness, w: 0.7 [um].  
* [u = micro] *

"
Wavelength [nm],Re_n_eff
4.0006000600060004e-07,0.9999710057447592
4.002100210021002e-07,0.9999709811729748
4.0036003600360036e-07,0.9999709566199692
4.005100510051005e-07,0.9999709320851566
4.0066006600660063e-07,0.9999709075679669
4.008100810081008e-07,0.999970883067845
4.0096009600960095e-07,0.9999708585842505
4.011101110111011e-07,0.9999708341166567
4.0126012601260127e-07,0.9999708096645509
4.0141014101410143e-07,0.9999707852274332
4.0156015601560154e-07,0.9999707608048166
4.017101710171017e-07,0.9999707363962265
4.0186018601860186e-07,0.9999707120011999
4.0201020102010197e-07,0.9999706876192858
4.0216021602160213e-07,0.9999706632500437
4.023102310231023e-07,0.9999706388930446
4.0246024602460245e-07,0.9999706145478697
4.026102610261026e-07,0.9999705902141102
4.027602760276028e-07,0.9999705658913675
4.029102910291029e-07,0.9999705415792519
4.0306030603060304e-07,0.9999705172773837
4.032103210321032e-07,0.9999704929853919
4.0336033603360337e-07,0.9999704687029138
4.035103510351035e-07,0.9999704444295957
4.0366036603660364e-07,0.9999704201650916
4.038103810381038e-07,0.999970395909064
4.0396039603960396e-07,0.9999703716611824
4.041104110411041e-07,0.9999703474211243
4.042604260426043e-07,0.9999703231885743
4.044104410441044e-07,0.9999702989632241
4.0456045604560455e-07,0.9999702747447721
4.047104710471047e-07,0.9999702505329233
4.048604860486048e-07,0.9999702263273896
4.05010501050105e-07,0.9999702021278888
4.0516051605160514e-07,0.9999701779341447
4.053105310531053e-07,0.999970153745887
4.0546054605460546e-07,0.9999701295628518
4.056105610561056e-07,0.9999701053847802
4.0576057605760573e-07,0.9999700812114187
4.059105910591059e-07,0.9999700570425194
4.0606060606060605e-07,0.9999700328778395
4.062106210621062e-07,0.9999700087171409
4.063606360636063e-07,0.9999699845601907
4.065106510651065e-07,0.9999699604067608
4.0666066606660664e-07,0.9999699362566273
4.068106810681068e-07,0.9999699121095713
4.0696069606960697e-07,0.9999698879653778
4.0711071107110713e-07,0.9999698638238363
4.0726072607260724e-07,0.9999698396847405
4.074107410741074e-07,0.999969815547888
4.0756075607560756e-07,0.9999697914130803
4.077107710771077e-07,0.9999697672801228
4.0786078607860783e-07,0.9999697431488246
4.08010801080108e-07,0.9999697190189986
4.0816081608160815e-07,0.9999696948904608
4.083108310831083e-07,0.9999696707630311
4.0846084608460847e-07,0.9999696466365326
4.0861086108610863e-07,0.9999696225107916
4.0876087608760874e-07,0.9999695983856377
4.089108910891089e-07,0.9999695742609034
4.0906090609060906e-07,0.9999695501364245
4.0921092109210917e-07,0.9999695260120396
4.0936093609360933e-07,0.9999695018875904
4.095109510951095e-07,0.9999694777629209
4.0966096609660965e-07,0.9999694536378784
4.098109810981098e-07,0.9999694295123126
4.0996099609961e-07,0.9999694053860758
4.101110111011101e-07,0.9999693812590231
4.1026102610261024e-07,0.9999693571310118
4.104110411041104e-07,0.9999693330019014
4.1056105610561057e-07,0.9999693088715544
4.107110711071107e-07,0.9999692847398353
4.1086108610861084e-07,0.9999692606066108
4.11011101110111e-07,0.9999692364717496
4.1116111611161116e-07,0.9999692123351231
4.113111311131113e-07,0.9999691881966044
4.114611461146115e-07,0.9999691640560685
4.116111611161116e-07,0.999969139913393
4.1176117611761175e-07,0.9999691157684567
4.119111911191119e-07,0.9999690916211409
4.12061206120612e-07,0.9999690674713284
4.122112211221122e-07,0.9999690433189041
4.1236123612361234e-07,0.9999690191637544
4.125112511251125e-07,0.9999689950057676
4.1266126612661266e-07,0.9999689708448337
4.128112811281128e-07,0.9999689466808444
4.1296129612961293e-07,0.9999689225136925
4.131113111311131e-07,0.9999688983432734
4.1326132613261325e-07,0.999968874169483
4.134113411341134e-07,0.9999688499922194
4.135613561356135e-07,0.9999688258113818
4.137113711371137e-07,0.999968801626871
4.1386138613861384e-07,0.9999687774385893
4.14011401140114e-07,0.9999687532464401
4.1416141614161417e-07,0.9999687290503282
4.1431143114311433e-07,0.9999687048501602
4.1446144614461444e-07,0.9999686806458432
4.146114611461146e-07,0.999968656437286
4.1476147614761476e-07,0.9999686322243989
4.149114911491149e-07,0.9999686080070928
4.1506150615061503e-07,0.9999685837852801
4.152115211521152e-07,0.9999685595588743
4.1536153615361535e-07,0.99996853532779
4.155115511551155e-07,0.999968511091943
4.1566156615661567e-07,0.9999684868512498
4.1581158115811583e-07,0.9999684626056287
4.1596159615961594e-07,0.999968438354998
4.161116111611161e-07,0.9999684140992781
4.1626162616261626e-07,0.9999683898383894
4.1641164116411637e-07,0.999968365572254
4.1656165616561653e-07,0.9999683413007944
4.167116711671167e-07,0.9999683170239342
4.1686168616861685e-07,0.9999682927415982
4.17011701170117e-07,0.9999682684537116
4.171617161716172e-07,0.9999682441602008
4.173117311731173e-07,0.9999682198609927
4.1746174617461744e-07,0.9999681955560153
4.176117611761176e-07,0.9999681712451975
4.1776177617761777e-07,0.9999681469284685
4.179117911791179e-07,0.9999681226057587
4.1806180618061804e-07,0.9999680982769991
4.182118211821182e-07,0.9999680739421212
4.1836183618361836e-07,0.9999680496010578
4.185118511851185e-07,0.9999680252537418
4.186618661866187e-07,0.9999680009001072
4.188118811881188e-07,0.9999679765400883
4.1896189618961895e-07,0.9999679521736202
4.191119111911191e-07,0.9999679278006387
4.192619261926192e-07,0.9999679034210803
4.194119411941194e-07,0.9999678790348819
4.1956195619561954e-07,0.9999678546419811
4.197119711971197e-07,0.9999678302423161
4.1986198619861986e-07,0.9999678058358256
4.2001200120012e-07,0.9999677814224488
4.201620162016202e-07,0.9999677570021256
4.203120312031203e-07,0.9999677325747962
4.2046204620462045e-07,0.9999677081404015
4.206120612061206e-07,0.999967683698883
4.207620762076207e-07,0.9999676592501826
4.209120912091209e-07,0.9999676347942423
4.2106210621062104e-07,0.9999676103310051
4.212121212121212e-07,0.9999675858604141
4.2136213621362137e-07,0.9999675613824132
4.2151215121512153e-07,0.9999675368969462
4.216621662166217e-07,0.9999675124039579
4.218121812181218e-07,0.9999674879033931
4.2196219621962196e-07,0.9999674633951973
4.2211221122112207e-07,0.9999674388793159
4.2226222622262223e-07,0.9999674143556954
4.224122412241224e-07,0.9999673898242821
4.2256225622562255e-07,0.9999673652850227
4.227122712271227e-07,0.9999673407378648
4.2286228622862287e-07,0.9999673161827555
4.2301230123012303e-07,0.9999672916196428
4.2316231623162314e-07,0.999967267048475
4.233123312331233e-07,0.9999672424692004
4.2346234623462346e-07,0.999967217881768
4.2361236123612357e-07,0.9999671932861269
4.2376237623762373e-07,0.9999671686822262
4.239123912391239e-07,0.9999671440700159
4.2406240624062405e-07,0.9999671194494457
4.242124212421242e-07,0.9999670948204659
4.243624362436244e-07,0.9999670701830268
4.2451245124512454e-07,0.9999670455370794
4.2466246624662464e-07,0.9999670208825743
4.248124812481248e-07,0.9999669962194627
4.249624962496249e-07,0.9999669715476962
4.251125112511251e-07,0.9999669468672262
4.2526252625262524e-07,0.9999669221780046
4.254125412541254e-07,0.9999668974799834
4.2556255625562556e-07,0.9999668727731146
4.257125712571257e-07,0.9999668480573508
4.258625862586259e-07,0.9999668233326444
4.2601260126012604e-07,0.9999667985989482
4.2616261626162615e-07,0.9999667738562151
4.263126312631263e-07,0.9999667491043982
4.264626462646264e-07,0.9999667243434505
4.266126612661266e-07,0.9999666995733254
4.2676267626762674e-07,0.9999666747939764
4.269126912691269e-07,0.9999666500053571
4.2706270627062706e-07,0.9999666252074212
4.272127212721272e-07,0.9999666004001225
4.273627362736274e-07,0.9999665755834152
4.275127512751275e-07,0.999966550757253
4.2766276627662765e-07,0.9999665259215902
4.278127812781278e-07,0.999966501076381
4.279627962796279e-07,0.9999664762215796
4.281128112811281e-07,0.9999664513571407
4.2826282628262824e-07,0.9999664264830186
4.284128412841284e-07,0.9999664015991677
4.2856285628562857e-07,0.9999663767055429
4.2871287128712873e-07,0.9999663518020986
4.288628862886289e-07,0.9999663268887895
4.29012901290129e-07,0.9999663019655703
4.2916291629162916e-07,0.999966277032396
4.2931293129312927e-07,0.9999662520892213
4.2946294629462943e-07,0.9999662271360009
4.296129612961296e-07,0.9999662021726899
4.2976297629762975e-07,0.9999661771992429
4.299129912991299e-07,0.9999661522156149
4.3006300630063007e-07,0.9999661272217607
4.3021302130213023e-07,0.9999661022176352
4.3036303630363034e-07,0.9999660772031932
4.305130513051305e-07,0.9999660521783895
4.3066306630663066e-07,0.9999660271431791
4.3081308130813077e-07,0.9999660020975166
4.3096309630963093e-07,0.9999659770413568
4.311131113111311e-07,0.9999659519746545
4.3126312631263125e-07,0.9999659268973643
4.314131413141314e-07,0.9999659018094407
4.315631563156316e-07,0.9999658767108384
4.3171317131713174e-07,0.9999658516015119
4.3186318631863185e-07,0.9999658264814156
4.32013201320132e-07,0.999965801350504
4.321632163216321e-07,0.9999657762087311
4.323132313231323e-07,0.9999657510560513
4.3246324632463244e-07,0.9999657258924187
4.326132613261326e-07,0.9999657007177876
4.3276327632763276e-07,0.9999656755321112
4.329132913291329e-07,0.9999656503353441
4.330633063306331e-07,0.9999656251274395
4.3321332133213324e-07,0.9999655999083512
4.3336333633363335e-07,0.9999655746780327
4.335133513351335e-07,0.9999655494364372
4.336633663366336e-07,0.9999655241835181
4.338133813381338e-07,0.9999654989192283
4.3396339633963394e-07,0.9999654736435207
4.341134113411341e-07,0.9999654483563484
4.3426342634263426e-07,0.9999654230576638
4.344134413441344e-07,0.9999653977474193
4.345634563456346e-07,0.9999653724255672
4.347134713471347e-07,0.9999653470920599
4.3486348634863485e-07,0.999965321746849
4.35013501350135e-07,0.9999652963898866
4.351635163516351e-07,0.9999652710211241
4.353135313531353e-07,0.9999652456405128
4.3546354635463545e-07,0.999965220248004
4.356135613561356e-07,0.9999651948435488
4.3576357635763577e-07,0.9999651694270979
4.3591359135913593e-07,0.9999651439986016
4.360636063606361e-07,0.9999651185580104
4.362136213621362e-07,0.9999650931052746
4.3636363636363636e-07,0.9999650676403438
4.3651365136513647e-07,0.9999650421631676
4.3666366636663663e-07,0.9999650166736956
4.368136813681368e-07,0.9999649911718768
4.3696369636963695e-07,0.9999649656576599
4.371137113711371e-07,0.9999649401309938
4.3726372637263727e-07,0.9999649145918265
4.3741374137413743e-07,0.9999648890401063
4.375637563756376e-07,0.9999648634757808
4.377137713771377e-07,0.9999648378987976
4.3786378637863786e-07,0.9999648123091037
4.3801380138013797e-07,0.9999647867066461
4.3816381638163813e-07,0.9999647610913713
4.383138313831383e-07,0.9999647354632255
4.3846384638463845e-07,0.9999647098221547
4.386138613861386e-07,0.9999646841681044
4.387638763876388e-07,0.9999646585010198
4.3891389138913894e-07,0.9999646328208458
4.3906390639063905e-07,0.9999646071275271
4.392139213921392e-07,0.9999645814210077
4.3936393639363937e-07,0.9999645557012317
4.395139513951395e-07,0.9999645299681422
4.3966396639663964e-07,0.9999645042216825
4.398139813981398e-07,0.999964478461795
4.3996399639963996e-07,0.9999644526884225
4.401140114011401e-07,0.9999644269015064
4.402640264026403e-07,0.9999644011009885
4.4041404140414044e-07,0.9999643752868096
4.4056405640564055e-07,0.9999643494589104
4.407140714071407e-07,0.9999643236172313
4.408640864086408e-07,0.9999642977617119
4.41014101410141e-07,0.9999642718922915
4.4116411641164114e-07,0.9999642460089089
4.413141314131413e-07,0.9999642201115028
4.4146414641464146e-07,0.9999641942000106
4.416141614161416e-07,0.9999641682743703
4.417641764176418e-07,0.9999641423345186
4.419141914191419e-07,0.9999641163803917
4.4206420642064205e-07,0.999964090411926
4.422142214221422e-07,0.9999640644290567
4.423642364236423e-07,0.9999640384317187
4.425142514251425e-07,0.9999640124198463
4.4266426642664265e-07,0.9999639863933737
4.428142814281428e-07,0.9999639603522336
4.4296429642964297e-07,0.9999639342963592
4.4311431143114313e-07,0.9999639082256824
4.432643264326433e-07,0.9999638821401349
4.434143414341434e-07,0.9999638560396475
4.4356435643564356e-07,0.9999638299241508
4.4371437143714367e-07,0.9999638037935744
4.4386438643864383e-07,0.9999637776478475
4.44014401440144e-07,0.9999637514868986
4.4416441644164415e-07,0.9999637253106557
4.443144314431443e-07,0.9999636991190458
4.4446444644464447e-07,0.9999636729119955
4.4461446144614463e-07,0.9999636466894309
4.447644764476448e-07,0.999963620451277
4.449144914491449e-07,0.9999635941974584
4.4506450645064506e-07,0.9999635679278989
4.4521452145214517e-07,0.9999635416425215
4.4536453645364533e-07,0.9999635153412486
4.455145514551455e-07,0.9999634890240017
4.4566456645664565e-07,0.9999634626907018
4.458145814581458e-07,0.9999634363412689
4.45964596459646e-07,0.9999634099756225
4.4611461146114614e-07,0.9999633835936809
4.4626462646264625e-07,0.9999633571953617
4.464146414641464e-07,0.9999633307805821
4.4656465646564657e-07,0.999963304349258
4.467146714671467e-07,0.9999632779013045
4.4686468646864684e-07,0.9999632514366361
4.47014701470147e-07,0.9999632249551662
4.4716471647164716e-07,0.9999631984568075
4.473147314731473e-07,0.9999631719414716
4.474647464746475e-07,0.9999631454090693
4.4761476147614764e-07,0.9999631188595104
4.4776477647764775e-07,0.9999630922927039
4.479147914791479e-07,0.9999630657085575
4.48064806480648e-07,0.9999630391069784
4.482148214821482e-07,0.9999630124878724
4.4836483648364834e-07,0.9999629858511445
4.485148514851485e-07,0.9999629591966988
4.4866486648664866e-07,0.9999629325244377
4.488148814881488e-07,0.9999629058342635
4.48964896489649e-07,0.9999628791260766
4.491149114911491e-07,0.9999628523997769
4.4926492649264925e-07,0.9999628256552627
4.494149414941494e-07,0.9999627988924316
4.495649564956495e-07,0.9999627721111797
4.497149714971497e-07,0.999962745311402
4.4986498649864985e-07,0.9999627184929925
4.5001500150015e-07,0.9999626916558438
4.5016501650165017e-07,0.9999626647998473
4.5031503150315033e-07,0.9999626379248935
4.504650465046505e-07,0.9999626110308709
4.506150615061506e-07,0.9999625841176674
4.5076507650765076e-07,0.999962557185169
4.5091509150915087e-07,0.9999625302332611
4.5106510651065103e-07,0.999962503261827
4.512151215121512e-07,0.9999624762707491
4.5136513651365135e-07,0.9999624492599081
4.515151515151515e-07,0.9999624222291834
4.5166516651665167e-07,0.999962395178453
4.5181518151815183e-07,0.9999623681075934
4.51965196519652e-07,0.9999623410164795
4.521152115211521e-07,0.9999623139049849
4.5226522652265226e-07,0.9999622867729812
4.5241524152415237e-07,0.9999622596203389
4.5256525652565253e-07,0.9999622324469267
4.527152715271527e-07,0.9999622052526116
4.5286528652865285e-07,0.9999621780372591
4.53015301530153e-07,0.9999621508007327
4.531653165316532e-07,0.9999621235428946
4.5331533153315334e-07,0.999962096263605
4.5346534653465345e-07,0.9999620689627222
4.536153615361536e-07,0.9999620416401032
4.5376537653765377e-07,0.9999620142956023
4.539153915391539e-07,0.9999619869290727
4.5406540654065404e-07,0.9999619595403654
4.542154215421542e-07,0.9999619321293295
4.5436543654365436e-07,0.999961904695812
4.545154515451545e-07,0.999961877239658
4.546654665466547e-07,0.9999618497607107
4.5481548154815484e-07,0.9999618222588108
4.5496549654965495e-07,0.9999617947337972
4.551155115511551e-07,0.9999617671855068
4.552655265526552e-07,0.9999617396137737
4.554155415541554e-07,0.9999617120184304
4.5556555655565554e-07,0.9999616843993068
4.557155715571557e-07,0.9999616567562303
4.5586558655865586e-07,0.9999616290890265
4.56015601560156e-07,0.9999616013975181
4.561656165616562e-07,0.9999615736815256
4.5631563156315635e-07,0.999961545940867
4.5646564656465645e-07,0.9999615181753574
4.566156615661566e-07,0.9999614903848097
4.567656765676567e-07,0.9999614625690344
4.569156915691569e-07,0.9999614347278386
4.5706570657065705e-07,0.9999614068610274
4.572157215721572e-07,0.9999613789684023
4.5736573657365737e-07,0.9999613510497629
4.5751575157515753e-07,0.9999613231049052
4.576657665766577e-07,0.9999612951336225
4.578157815781578e-07,0.9999612671357053
4.5796579657965796e-07,0.9999612391109406
4.581158115811581e-07,0.9999612110591127
4.5826582658265823e-07,0.9999611829800026
4.584158415841584e-07,0.999961154873388
4.5856585658565855e-07,0.9999611267390431
4.587158715871587e-07,0.9999610985767392
4.5886588658865887e-07,0.999961070386244
4.5901590159015903e-07,0.9999610421673216
4.591659165916592e-07,0.9999610139197325
4.593159315931593e-07,0.9999609856432338
4.5946594659465946e-07,0.9999609573375787
